position,handle,product_id,title,ratio_in_collection,tier,sold_out,views_90d
1,jessamine-blazer,10833843290445,Jessamine Blazer,1.43,New,no,88
2,seraphina-blazer,10833848992077,Seraphina Blazer,1.22,New,no,48
